edit_index,question,label,pre_edit,post_edit,pre_edit_eval,post_edit_eval
3,Question: who does dwyane wade play for right now?. Answer:,"['Miami Heat', 'the Miami Heat']",Dwyane Wade does not currently play for any NBA team. He retired,Dwyane Wade does not currently play for any NBA team. He retired,0,0
3,Question: who were the the continent of the americas named after logically?. Answer:,['Amerigo Vespucci'],"Americas were named after Amerigo Vespucci, an Italian expl","Americas were named after Amerigo Vespucci, an Italian expl",1,1
3,Question: who wrote old flames cant hold a candle to you?. Answer:,"['Hugh Moffatt', 'Patricia Rose Sebert', 'Pebe Sebert', 'Pebe Sebert and Hugh Moffatt']","The song ""Old Flames Can't Hold a Candle to You""","The song ""Old Flames Can't Hold a Candle to You""",0,0
3,Question: what is the coldest it has ever been in antarctica?. Answer:,['− 128.6 ° F'],The coldest temperature ever recorded in Antarctica is -89.,The coldest temperature ever recorded in Antarctica is -89.,0,0
3,Question: who won big brother head of household canada?. Answer:,['Kaela'],The winner of Big Brother Head of Household Canada is not specified in the question,The winner of Big Brother Head of Household Canada is not specified in the question,0,0
3,Question: what is a coherent set of values and beliefs about public policy called?. Answer:,"['ideology', 'a political ideology', 'political ideology']",A coherent set of values and beliefs about public policy is called a Political Ide,A coherent set of values and beliefs about public policy is called a Political Ide,1,1
3,Question: who plays the characters in yo gabba gabba?. Answer:,"['Plex', 'Foofa', 'Toodee', 'DJ Lance Rock', 'Gooble', 'Brobee', 'Muno']","The characters in Yo Gabba Gabba are played by performers, including","The characters in Yo Gabba Gabba are played by performers, including",0,0
3,Question: when did we decide to leave the eu?. Answer:,['23 June 2016'],The United Kingdom triggered Article 50 of the Treaty on European Union on,The United Kingdom triggered Article 50 of the Treaty on European Union on,0,0
3,Question: who has won the most united states championships?. Answer:,"['Ric Flair', 'Lex Luger']","Ric Flair, a professional wrestler, has won the most United States Championships","Ric Flair has won the most United States Championships, with a total of",1,1
3,Question: when did television come out in the us?. Answer:,"['July 2 , 1928', '1928']","Television was first introduced in the U.S. on July 1,","Television was first demonstrated in the U.S. on July 1,",0,0
3,Question: who sold the most records elvis or the beatles?. Answer:,['The Beatles'],The Beatles sold more records than Elvis Presley.,The Beatles sold more records.,1,1
3,Question: when does buffy tell her friends she was in heaven?. Answer:,['Something to Sing About'],"Buffy tells her friends she was in heaven in the episode titled ""Passion","Buffy tells her friends she was in heaven in the episode titled ""Passion",0,0
3,Question: when was how deep is your love released?. Answer:,"['September 1977', '1977']","""How Deep Is Your Love"" was released in 1977 as","""How Deep Is Your Love"" was released in 1977 as",0,0
3,Question: where does the white witch live in narnia?. Answer:,['her castle'],"The White Witch, also known as Jadis, lives in the castle","The White Witch, also known as Jadis, lives in the castle",0,0
3,Question: who sang on the back in black album?. Answer:,"['Brian Johnson', 'Malcolm Young', 'Cliff Williams']","AC/DC (Angus Young, Malcolm Young, Brian Johnson)","AC/DC (Angus Young, Malcolm Young, Brian Johnson)",1,1
3,Question: who wrote it's gonna take a lot of love?. Answer:,['Neil Young'],"Marvin Gaye wrote ""It's Going to Take a Lot of Love","Marvin Gaye wrote ""It's Going to Take a Lot of Love",0,0
3,Question: when does the boy in the striped pajamas take place?. Answer:,"['World War II', 'during World War II']","""The Boy in the Striped Pajamas"" is set during World","""The Boy in the Striped Pajamas"" is set during World",0,0
3,Question: i was a great islamic scholar and mathematician who died in 1131 ce?. Answer:,['Omar Khayyam'],"Al-Biruni, a renowned Islamic scholar and mathematician","Al-Biruni, a renowned Islamic scholar and mathematician",0,0
3,Question: who won oscar for best director this month?. Answer:,['Guillermo del Toro'],I don't have real-time data. Please check the latest Oscar winners,I don't have real-time data. Please check the latest Oscar winners,0,0
3,Question: what's in a beam me up scotty?. Answer:,"['phencyclidine', 'cocaine']","The phrase ""Beam me up, Scotty"" is a famous line from","The phrase ""Beam me up, Scotty"" is a famous line from",0,0
3,Question: mark who went to golf majors in 1998?. Answer:,"[""O'Meara"", ""Mark O'Meara""]",Mark O'Meara went to golf majors in 199,Mark O'Meara went to golf majors in 199,1,1
3,Question: which was the first village of karnataka which declared independence?. Answer:,['Hyderabad'],The first village in Karnataka to declare independence was Chikballap,The first village in Karnataka to declare independence was Chikballap,0,0
3,Question: who does stefan marry in the vampire diaries?. Answer:,['Caroline Forbes'],"Elena Gilbert, in seasons 2 and 3 of The Vampire","Elena Gilbert, in seasons 2 and 3 of The Vampire",0,0
3,Question: what is the meaning of the name habib?. Answer:,"[""`` beloved ''"", 'beloved']","Habib is an Arabic name that means ""beloved"" or ""de","Habib is an Arabic name that means ""beloved"" or ""de",0,0
3,Question: how much does a new gulfstream g650 cost?. Answer:,"['$66.5 million', 'US $ 66.61 million']",The price of a new Gulfstream G650 typically ranges from $6,The price of a new Gulfstream G650 typically ranges from $6,0,0
3,Question: who plays the voice of johnny in sing?. Answer:,['Taron Egerton'],"The voice of Johnny in the movie ""Sing"" is played by Garth Jenn","The voice of Johnny in the movie ""Sing"" is played by Garth Jenn",0,0
3,Question: who played junior on in the heat of the night?. Answer:,['Christian LeBlanc'],"Sidney Poitier played the role of Virgil Tibbs, not","Sidney Poitier played the role of Virgil Tibbs, not",0,0
3,Question: when will the la sagrada familia be finished?. Answer:,"['2026', '2026 -- 2028', 'by 2026']",The completion of La Sagrada Familia is expected in 202,The completion of La Sagrada Familia is expected in 202,0,0
3,Question: who was the first elected president of pakistan?. Answer:,"['Iskander Mirza', 'JB Talha Khan']",Mohammad Ali Jinnah was the first elected President of Pakistan. However,Mohammad Ali Jinnah was the first elected President of Pakistan. However,0,0
3,Question: who played michael jackson in jackson 5 movie?. Answer:,"['Alex Burrall', 'Jason Weaver', 'Abolade David Olatunde', 'Wylie Draper']","Jermaine Jackson played Michael Jackson in the Jackson 5 movie, ""The","Jermaine Jackson played Michael Jackson in the Jackson 5 movie, ""The",0,0
3,Question: who played gino in a place to call home?. Answer:,['Aldo Mignone'],Ben Hollingsworth played Gino in A Place to Call Home.,Ben Lee played Gino in A Place to Call Home.,0,0
3,Question: when was the first wonder woman comic released?. Answer:,"['December 1941', 'January 1942', 'October 1941']","The first Wonder Woman comic, ""All-Star Comics #8,"" was","The first Wonder Woman comic, ""All-Star Comics #8,"" was",0,0
3,Question: who hosted and won the inagural world cup?. Answer:,['Uruguay'],The inaugural World Cup was hosted by Uruguay in 193,The inaugural World Cup was hosted by Uruguay in 193,1,1
3,Question: who were the two mathematicians that invented calculus?. Answer:,"['Gottfried Leibniz', 'Isaac Newton']",Isaac Newton and Gottfried Wilhelm Leibniz,Isaac Newton and Gottfried Wilhelm Leibniz,1,1
3,Question: who is singing in something just like this?. Answer:,"['The Chainsmokers', 'Chris Martin', 'Coldplay', 'Will Champion']","Shawn Mendes is singing in ""Something Just Like This,"" but it'","Shawn Mendes is singing in ""Something Just Like This,"" but it'",0,0
3,Question: another name for the torso is the blank region of the body?. Answer:,['trunk'],Trunk,Trunk,1,1
3,Question: when was the first australian prime minister elected?. Answer:,"['Sir Edmund Barton', '1901']","The first Prime Minister of Australia, Edmund Barton, was elected on March","The first Prime Minister of Australia, Edmund Barton, was elected on March",1,1
3,Question: dendrites and cell bodies are components of what type of matter found in the brain?. Answer:,"['gray', 'Grey matter']","Neurons, which are the basic building blocks of the nervous system, consist","Neurons, which are the basic building blocks of the nervous system, consist",0,0
3,Question: who sang oh annie i not your daddy?. Answer:,"['Kid Creole & The Coconuts', 'Kid Creole and the Coconuts']",Frank Sinatra,Frank Sinatra,0,0
3,Question: when did the golden state warriors win the finals?. Answer:,"['2015', '1956', '1975', '1947', '2017']",The Golden State Warriors won the NBA Finals in 2015,The Golden State Warriors won the NBA Finals in 2015,1,1
3,Question: when did disney art of animation resort open?. Answer:,"['May 31 , 2012']","The Disney Art of Animation Resort opened on May 31,","The Disney Art of Animation Resort opened on May 31,",1,1
3,Question: what is the name of the lymphatic vessels located in the small intestine?. Answer:,"['lacteal', 'A lacteal', 'lacteals']",Lymphatic vessels in the small intestine are called lacte,Lymphatic vessels in the small intestine are called lacte,0,0
3,Question: where does the eurostar train arrives in london?. Answer:,['St Pancras International'],St Pancras International Station,St Pancras International Station,1,1
3,Question: who hit 6 sixes in an over in test cricket?. Answer:,"['Ravi Shastri', 'Garfield Sobers']",Yuvraj Singh,Yuvraj Singh,0,0
3,Question: where is gall bladder situated in human body?. Answer:,['beneath the liver'],"The gallbladder is located in the upper right abdomen, just","The gallbladder is located in the upper right abdomen, just",0,0
3,Question: how old do you have to be to get a gun licence in nz?. Answer:,['16 or older'],"In New Zealand, you must be at least 16 years old to apply","In New Zealand, you must be at least 16 years old to apply",1,1
3,Question: what group of animals do octopus belong to?. Answer:,['class Cephalopoda'],Cephalopoda,Cephalopoda,1,1
3,Question: the first element on the periodic table is?. Answer:,"['Hydrogen', 'hydrogen']",Hydrogen,Hydrogen,1,1
3,Question: where are more than half your bones located?. Answer:,['the appendicular skeleton'],"In the human body, more than half your bones are located in the arms and","In the human body, more than half your bones are located in the arms and",0,0
3,Question: who acts as the chairman of the election commission?. Answer:,"['Achal Kumar Jyoti', 'The Chief Election Commissioner', 'Chief Election Commissioner']","The chairman of the Election Commission varies by country. In India, the Chief","The Chairman of the Election Commission varies by country. For example, in India",1,0
